state,fips,zip_code,plan_id,plan_name,plan_description,product_type_code,age,gender,tobacco_ind,rate
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,2,Female,yes,362
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,3,Female,yes,299
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,4,Female,yes,367
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,5,Female,yes,126
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,6,Female,yes,474
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,7,Female,yes,165
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,8,Female,yes,142
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,9,Female,yes,131
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,10,Female,yes,212
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,11,Female,yes,336
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,12,Female,yes,28
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,13,Female,yes,426
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,14,Female,yes,448
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,15,Female,yes,377
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,16,Female,yes,302
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,17,Female,yes,74
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,18,Female,yes,245
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,19,Female,yes,196
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,20,Female,yes,92
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,21,Female,yes,199
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,22,Female,yes,433
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,23,Female,yes,79
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,24,Female,yes,470
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,25,Female,yes,95
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,26,Female,yes,123
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,27,Female,yes,486
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,28,Female,yes,170
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,29,Female,yes,189
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,30,Female,yes,345
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,31,Female,yes,301
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,32,Female,yes,349
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,33,Female,yes,284
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,34,Female,yes,362
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,35,Female,yes,75
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,36,Female,yes,118
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,37,Female,yes,89
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,38,Female,yes,469
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,39,Female,yes,350
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,40,Female,yes,97
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,41,Female,yes,313
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,42,Female,yes,437
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,43,Female,yes,145
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,44,Female,yes,289
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,45,Female,yes,146
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,46,Female,yes,189
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,47,Female,yes,480
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,48,Female,yes,179
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,49,Female,yes,117
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,50,Female,yes,93
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,51,Female,yes,107
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,52,Female,yes,341
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,53,Female,yes,128
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,54,Female,yes,182
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,55,Female,yes,401
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,56,Female,yes,334
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,57,Female,yes,48
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,58,Female,yes,468
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,59,Female,yes,252
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,60,Female,yes,298
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,61,Female,yes,275
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,62,Female,yes,334
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,63,Female,yes,111
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,64,Female,yes,96
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,65,Female,yes,341
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,66,Female,yes,246
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,67,Female,yes,349
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,68,Female,yes,490
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,69,Female,yes,144
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,70,Female,yes,218
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,71,Female,yes,194
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,72,Female,yes,79
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,73,Female,yes,329
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,74,Female,yes,364
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,75,Female,yes,179
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,76,Female,yes,53
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,77,Female,yes,167
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,78,Female,yes,343
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,79,Female,yes,159
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,80,Female,yes,360
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,81,Female,yes,157
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,82,Female,yes,388
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,83,Female,yes,410
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,84,Female,yes,97
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,85,Female,yes,235
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,86,Female,yes,347
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,87,Female,yes,202
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,88,Female,yes,447
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,89,Female,yes,125
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,90,Female,yes,317
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,91,Female,yes,130
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,92,Female,yes,263
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,93,Female,yes,164
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,94,Female,yes,299
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,95,Female,yes,346
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,96,Female,yes,65
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,97,Female,yes,483
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,98,Female,yes,70
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,99,Female,yes,221
FL,12001,32653,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,100,Female,yes,247
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,1,Female,yes,100
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,2,Female,yes,99
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,3,Female,yes,129
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,4,Female,yes,363
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,5,Female,yes,197
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,6,Female,yes,90
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,7,Female,yes,254
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,8,Female,yes,430
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,9,Female,yes,197
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,10,Female,yes,277
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,11,Female,yes,305
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,12,Female,yes,404
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,13,Female,yes,253
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,14,Female,yes,132
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,15,Female,yes,401
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,16,Female,yes,270
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,17,Female,yes,252
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,18,Female,yes,153
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,19,Female,yes,70
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,20,Female,yes,196
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,21,Female,yes,416
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,22,Female,yes,109
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,23,Female,yes,403
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,24,Female,yes,435
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,25,Female,yes,45
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,26,Female,yes,152
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,27,Female,yes,413
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,28,Female,yes,311
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,29,Female,yes,383
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,30,Female,yes,318
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,31,Female,yes,300
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,32,Female,yes,177
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,33,Female,yes,166
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,34,Female,yes,416
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,35,Female,yes,444
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,36,Female,yes,468
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,37,Female,yes,229
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,38,Female,yes,337
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,39,Female,yes,475
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,40,Female,yes,330
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,41,Female,yes,367
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,42,Female,yes,366
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,43,Female,yes,49
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,44,Female,yes,402
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,45,Female,yes,296
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,46,Female,yes,223
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,47,Female,yes,228
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,48,Female,yes,254
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,49,Female,yes,42
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,50,Female,yes,391
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,51,Female,yes,215
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,52,Female,yes,447
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,53,Female,yes,422
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,54,Female,yes,59
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,55,Female,yes,488
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,56,Female,yes,461
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,57,Female,yes,275
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,58,Female,yes,248
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,59,Female,yes,362
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,60,Female,yes,169
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,61,Female,yes,294
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,62,Female,yes,101
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,63,Female,yes,433
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,64,Female,yes,196
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,65,Female,yes,105
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,66,Female,yes,355
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,67,Female,yes,189
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,68,Female,yes,407
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,69,Female,yes,490
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,70,Female,yes,169
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,71,Female,yes,199
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,72,Female,yes,32
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,73,Female,yes,348
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,74,Female,yes,36
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,75,Female,yes,392
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,76,Female,yes,52
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,77,Female,yes,128
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,78,Female,yes,449
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,79,Female,yes,316
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,80,Female,yes,214
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,81,Female,yes,192
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,82,Female,yes,353
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,83,Female,yes,449
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,84,Female,yes,191
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,85,Female,yes,254
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,86,Female,yes,301
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,87,Female,yes,133
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,88,Female,yes,230
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,89,Female,yes,295
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,90,Female,yes,458
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,91,Female,yes,434
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,92,Female,yes,409
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,93,Female,yes,230
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,94,Female,yes,141
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,95,Female,yes,423
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,96,Female,yes,296
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,97,Female,yes,257
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,98,Female,yes,283
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,99,Female,yes,350
FL,12001,32615,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,100,Female,yes,96
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,1,Female,yes,44
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,2,Female,yes,150
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,3,Female,yes,39
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,4,Female,yes,59
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,5,Female,yes,339
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,6,Female,yes,83
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,7,Female,yes,63
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,8,Female,yes,135
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,9,Female,yes,117
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,10,Female,yes,251
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,11,Female,yes,68
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,12,Female,yes,432
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,13,Female,yes,37
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,14,Female,yes,316
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,15,Female,yes,498
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,16,Female,yes,470
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,17,Female,yes,417
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,18,Female,yes,81
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,19,Female,yes,77
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,20,Female,yes,312
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,21,Female,yes,494
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,22,Female,yes,281
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,23,Female,yes,344
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,24,Female,yes,454
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,25,Female,yes,486
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,26,Female,yes,388
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,27,Female,yes,111
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,28,Female,yes,33
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,29,Female,yes,320
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,30,Female,yes,475
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,31,Female,yes,256
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,32,Female,yes,419
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,33,Female,yes,175
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,34,Female,yes,57
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,35,Female,yes,454
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,36,Female,yes,254
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,37,Female,yes,463
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,38,Female,yes,39
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,39,Female,yes,98
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,40,Female,yes,492
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,41,Female,yes,382
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,42,Female,yes,440
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,43,Female,yes,84
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,44,Female,yes,166
FL,12001,32641,52323FL0406335,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,45,Female,yes,332
